RID,Age,Gender,Stream,Internships,Btech_CGPA,SSLC_Percentage,PUC_Percentage,Hostel,HistoryOfBacklogs,PlacedOrNot,Salary
A2DTZUZK9YRJVK,21,Male,Computer Science,1,8,80,75,0,0,1,500000
AR3LDOEXJIMAH,20,Male,Mechanical,1,8,67,74,1,0,1,250000
A2P2YBSY7IWYUN,20,Male,Information Technology,0,8,68,73,0,1,1,375000
A13583BX6BW88F,20,Male,Computer Science,0,6,69,78,0,1,0,
A1ZPY91VE3IDN1,21,Male,Mechanical,1,8,68,79,1,0,1,375000
A3DRFWD0NBIW73,20,Male,Civil,0,8,70,76,0,0,1,375000
A2KL8LRBBQ1PW0,20,Female,Electronics And Communication,0,6,71,81,0,0,0,
A3I9L8C5HNTVJB,21,Male,Electrical,0,8,76,88,0,0,1,375000
A17TKHPATJ7MOP,21,Male,Mechanical,0,6,70,81,1,0,0,
A1KE1QV5TQESUL,21,Female,Computer Science,1,6,75,86,1,0,0,
ANOBZWKE25SBY,20,Male,Information Technology,0,6,74,83,0,0,0,
A14Y5TRH8BH54S,21,Male,Civil,1,8,73,82,0,0,1,500000
A1CVVHRAZOSM2T,20,Male,Mechanical,1,8,78,81,1,0,1,375000
AFM8FWPWGNL8Z,21,Female,Electrical,1,8,79,80,0,0,1,220000
A3L6YADBFWT1O3,21,Male,Civil,0,7,76,76,0,0,0,
A3IVZ5EJPU959X,21,Male,Mechanical,0,7,81,71,1,0,0,
A3VXFBX5C80KLM,21,Male,Electronics And Communication,0,7,88,78,0,0,1,450000
A3429OY0M0D5GT,20,Male,Computer Science,1,8,81,69,0,0,1,265000
A32B17CUVTIRPJ,21,Female,Information Technology,1,8,86,68,1,0,1,450000
A3AI0DDJ5BIRDE,20,Female,Information Technology,1,8,83,76,1,0,1,450000
A2SB6OFKZ8KAUU,20,Male,Mechanical,0,7,82,78,1,0,0,
AH8LU09UAUGA6,20,Male,Information Technology,2,6,81,79,0,0,1,450000
A1T2RO4T29TNUL,21,Male,Computer Science,1,7,80,91,0,0,0,
A31RFO77JBO2IK,21,Female,Mechanical,1,6,76,67,1,0,0,
A26BJE5OKTSCA7,21,Male,Computer Science,2,6,71,73,0,0,1,280000
A1CR4D1F8ZYFTW,20,Male,Information Technology,1,7,78,78,0,0,0,
A3R7RE5O61M112,20,Male,Civil,0,6,69,79,1,0,0,
A1M5205E1IGAMK,21,Male,Mechanical,0,7,68,76,1,1,0,
A2ALMIJP3PTEIT,21,Male,Computer Science,2,7,76,81,0,1,0,
A2NXI0NSQBIJZR,20,Male,Information Technology,0,7,78,88,0,1,0,
A3SUP2PW59M5TC,20,Male,Civil,0,7,79,81,1,0,0,
A2SLS7W4K4UQ5F,21,Male,Electronics And Communication,0,7,91,86,0,0,1,275000
A1S0OE3U5R7TFX,21,Female,Information Technology,1,8,67,83,1,0,1,275000
AR0AHBU9A1TK7,21,Male,Mechanical,0,6,73,82,1,0,0,
A1CK5CZ714F34T,21,Female,Computer Science,1,8,78,81,1,0,1,260000
A3OJX18B60PJR9,20,Female,Information Technology,0,7,79,80,0,0,0,
AHSD7F1V1N1BX,21,Male,Mechanical,1,7,76,68,1,0,0,
A1GJQE89OSYQRI,21,Male,Civil,0,8,81,70,0,0,1,300000
A2Y2RTN8AZ9C7F,21,Male,Information Technology,0,7,88,71,0,0,0,
A123F7K4WQKNEX,20,Male,Information Technology,1,7,81,76,0,1,0,
A5ZODVRNA2Y7D,21,Male,Mechanical,0,6,86,70,0,1,0,
A1PRA2LNI0FXO7,21,Male,Electrical,2,6,83,75,0,1,0,
A1B82XCI50PTBJ,21,Male,Electrical,0,7,82,74,0,0,0,
A3V2PORYZZI0QB,20,Male,Computer Science,1,7,81,73,1,0,0,
A1P3LU1QCAUNX4,20,Female,Computer Science,0,7,80,78,1,0,0,
A2RAWZZG2E51YJ,20,Male,Computer Science,1,8,68,79,0,0,1,300000
A5A41KCUG9LD6,20,Male,Civil,0,7,70,76,0,1,0,
A39MDGUOFDOIO1,20,Male,Civil,2,9,71,81,0,0,1,400000
A35MBKI875TNWZ,21,Female,Computer Science,1,9,76,88,1,0,1,275000
A22JKVBASB9V6I,20,Male,Electrical,0,9,70,81,1,0,1,295000
A1MFW8TRCWVXPE,20,Male,Civil,2,9,75,86,0,0,1,204000
A1N655X9X7C6QY,20,Male,Information Technology,0,8,74,83,0,0,1,270000
A1OWGK0N4FZMVA,21,Male,Computer Science,1,8,73,82,0,0,1,200000
A2OUYF5QAFVDGZ,21,Male,Information Technology,1,8,78,81,0,0,1,250000
A2RRS6HEZFZ67Y,20,Male,Electronics And Communication,0,7,79,80,0,0,1,450000
A291GRSK1IV6KZ,20,Male,Computer Science,1,9,76,76,0,0,1,425000
AVJJ2D4G5I0Z4,20,Male,Electrical,3,7,81,71,0,0,1,450000
ARY6A4N4K0FLO,21,Male,Civil,1,8,88,78,0,0,1,450000
A1K9QY79BWK5M,21,Male,Mechanical,0,7,81,69,1,1,0,
A38Q1ROUWYYUGW,21,Male,Electronics And Communication,2,7,86,68,1,1,1,231000
A2E9VCETT0WRZX,21,Female,Computer Science,1,7,83,76,1,0,0,
A39TOID8F18BS,21,Male,Computer Science,2,8,82,78,0,0,1,260000
A291VXV4P9MPWK,21,Male,Computer Science,0,8,81,79,0,0,1,250000
A24PFLO5IAIK6B,21,Male,Civil,0,7,80,71,0,0,0,
A1KDCAP54QTZKA,21,Male,Computer Science,0,8,76,76,0,0,1,218000
AR2OKBGCYUIBP,21,Male,Information Technology,1,9,71,70,1,0,1,375000
A1UN5Q1FKH1ZT7,21,Male,Information Technology,0,7,78,75,0,0,0,
A3K0GNYLOMDSUZ,20,Female,Computer Science,0,7,69,74,1,0,0,
A36SE2CQ6KATKE,21,Male,Information Technology,1,7,68,73,0,0,0,
AHNDWVX0WCDXG,21,Male,Computer Science,1,8,76,78,0,0,1,375000
A6X231SBAF3BI,20,Male,Electrical,0,9,78,79,0,1,1,236000
A3MMHNMHSVMJO5,21,Male,Electrical,1,9,79,76,0,0,1,265000
A2KUUWP4ZZMOBP,20,Male,Computer Science,1,9,91,88,0,0,1,393000
A3CJAA5VWKC7X2,21,Male,Mechanical,1,9,67,81,1,0,1,360000
A1SO40JPFLRCKZ,21,Female,Computer Science,1,8,73,86,1,0,1,300000
A28P0QPSXBJTN,21,Male,Electronics And Communication,1,9,78,83,0,1,1,360000
A361PLXEWB9UC1,20,Female,Mechanical,1,8,79,82,1,0,1,375000
A2MSJAWWZEA5I,21,Male,Computer Science,1,8,76,81,0,0,1,240000
A3OD2MWZOXT4OZ,20,Female,Information Technology,0,8,81,80,0,0,1,265000
A3QJQQZTKFV7BJ,20,Male,Civil,1,9,68,68,0,0,1,350000
A2AF4OH6OYRIM,21,Female,Electronics And Communication,0,9,70,70,0,0,1,375000
A3HHKKK2RG8WZM,21,Female,Information Technology,0,8,71,71,0,0,1,250000
A1C6RUTIVBGLG4,21,Male,Mechanical,0,7,76,76,1,0,0,
AEAVUE8GLVX1V,21,Male,Electrical,0,9,70,70,0,0,1,278000
A5LMBOKH6WM6E,20,Male,Electrical,1,8,75,75,0,0,1,260000
A1GQ9DQTL0EZ7D,21,Female,Computer Science,2,9,74,74,1,1,1,375000
A1QIOEKLLX5XXC,20,Female,Information Technology,0,7,73,73,0,0,0,
A27GPXG538KWHU,21,Male,Mechanical,1,9,78,78,1,1,1,300000
A1R8RDF32SWWIN,21,Male,Civil,0,9,79,79,1,0,1,320000
A31VL935Z0DDIP,20,Male,Electronics And Communication,1,7,76,76,0,1,1,240000
A2E58CS41V9KS6,20,Male,Computer Science,1,7,81,81,0,0,0,
A17P2LP0G5V8QX,21,Male,Information Technology,0,7,88,88,0,0,0,
A223YVU3WZW4FO,20,Male,Mechanical,0,9,81,81,1,0,1,450000
A2JUJWQBFUFR1K,21,Male,Electronics And Communication,0,9,86,86,0,1,1,450000
AZ9HN4C6NH4PW,21,Male,Electronics And Communication,0,8,83,83,0,0,1,300000
A2V10DEH7G5AY2,20,Male,Civil,0,9,82,82,1,1,1,200000
A1PN145ZR3LAWT,20,Male,Electrical,1,8,81,81,0,1,1,450000
A1IV1AV8J5S97B,20,Male,Information Technology,0,8,80,80,0,0,1,450000
A13GP9XGS54474,21,Female,Electronics And Communication,3,9,76,76,0,0,1,204000
A1H3BCOZUW742P,20,Male,Information Technology,1,7,71,71,0,0,0,
AQJ2XIY3XBQFB,20,Male,Computer Science,1,7,78,78,0,0,0,
A2W3D8MO3DD9CB,21,Male,Electrical,1,9,69,69,0,0,1,200000
A307NIW7XX8M12,20,Male,Electronics And Communication,3,8,68,68,1,1,1,360000
A368H9GFY1JCYC,20,Female,Electronics And Communication,0,8,76,76,0,0,1,360000
ABZZVU85787VT,20,Male,Electrical,0,9,78,78,0,1,1,450000
A10E6TDC6H6FBJ,21,Male,Civil,3,9,79,79,0,0,1,216000
A15AX7PWR2HZE7,20,Male,Computer Science,1,8,91,91,0,0,1,220000
A3L3EEJYMUPM02,20,Male,Mechanical,0,9,67,67,1,1,1,240000
A2AX44FX1GYIP2,20,Male,Computer Science,1,8,73,73,0,0,1,360000
A3IY2X265NV6JZ,20,Male,Electronics And Communication,1,9,78,78,1,1,1,268000
ASGMQ447XL0H8,21,Male,Information Technology,2,9,79,79,0,0,1,265000
ANUUF3N6B9NTA,20,Male,Electrical,1,7,76,76,0,1,1,260000
A1YE7P5S285TQ5,21,Male,Electrical,0,9,81,81,0,0,1,300000
A1G4YWJAXN3Z69,21,Male,Mechanical,0,8,70,68,1,0,1,240000
A2UVSMGBTLFG4X,20,Male,Civil,0,9,71,70,0,0,1,360000
A10F2EN5LA34Z9,21,Female,Computer Science,0,7,76,71,1,0,0,
A2LK5G5NQ9T4MQ,20,Female,Electrical,1,7,70,76,0,0,1,360000
A38XCK1JWIFZ60,20,Male,Information Technology,1,8,75,70,1,0,1,275000
AGFXTPR3JTOKS,21,Female,Electronics And Communication,0,7,74,75,0,0,1,275000
A1N589SRLARG2P,21,Male,Electrical,0,8,73,74,0,0,1,450000
A1T5F39IFKM9O5,21,Male,Information Technology,0,8,78,73,0,0,1,275000
A3TRHOOJ9QBS33,20,Male,Electrical,0,9,79,78,0,1,1,360000
A3EEF58UUBNHSI,21,Male,Electronics And Communication,1,7,76,81,0,0,1,240000
A735DF46DP913,20,Male,Electronics And Communication,2,7,81,88,0,0,1,240000
A3J35NZOFLBIID,21,Male,Computer Science,2,8,88,81,0,0,1,218000
A3DHUJCHANVFI6,20,Male,Civil,0,9,81,86,0,0,1,336000
A1UBYT0SXDGAL3,20,Male,Computer Science,1,8,86,83,0,0,1,450000
A1YG6OJ73CNAZV,21,Male,Electrical,0,9,83,82,0,0,1,230000
A1Z4JYPS2XQOEJ,21,Male,Electronics And Communication,0,7,82,81,0,0,1,500000
A27NTHPTRXB766,20,Male,Information Technology,0,8,81,80,0,0,1,270000
A3M5GVF2CW1GAI,21,Female,Computer Science,0,8,80,68,1,0,1,375000
A2TN9C5E4A0I3F,20,Male,Electronics And Communication,2,7,76,70,0,0,1,240000
AN219MRF28Q2R,21,Male,Information Technology,1,8,71,71,1,0,1,300000
A1P88JR16MLAQZ,21,Male,Computer Science,1,7,78,76,0,0,0,
AJZIFC1OAP5ZR,20,Male,Civil,1,7,69,70,1,0,0,
AW4A57YYLYT6V,21,Female,Electronics And Communication,2,8,68,75,0,0,1,300000
A1IKMU3PWG03CF,21,Male,Information Technology,1,8,76,74,0,1,1,400000
A279XGYU9FUQUB,20,Male,Computer Science,2,7,78,73,0,0,1,220000
A2UMJE6SRSG14G,20,Male,Information Technology,0,9,79,78,0,0,1,400000
A31DXTLLEVUJES,20,Male,Information Technology,2,8,91,79,0,0,1,210000
A2K6P9J2P8DVVY,20,Male,Electronics And Communication,1,7,67,76,0,0,0,
AFEWTLFUNSSE5,20,Male,Information Technology,1,9,73,81,0,0,1,300000
A3EE1SIIZOFL3T,20,Male,Electronics And Communication,1,7,78,88,0,0,1,400000
A35559XOE1R6GW,21,Female,Computer Science,1,9,79,81,1,0,1,230000
A1FPBE5FMP1QRU,20,Male,Electronics And Communication,0,9,76,86,0,0,1,400000
A3BTGEZMZI2LJ5,20,Male,Computer Science,0,8,81,83,0,1,1,260000
A2UCDQ6OJ7CTCW,21,Male,Electrical,0,8,88,82,0,0,1,420000
A32TK3Z7QGS9T3,20,Male,Electrical,1,7,81,81,0,0,1,300000
A2AC61EGOL71SN,20,Male,Computer Science,0,9,86,80,0,1,1,350000
AMU6KJ2XZ3DC0,21,Male,Mechanical,1,7,83,76,1,0,0,
A1QWTB5KKWW1K,20,Male,Mechanical,0,7,82,71,1,1,0,
A1RPARA0TY0F48,21,Male,Information Technology,1,8,81,78,0,0,1,375000
A9TJ42I4GZKIL,20,Male,Electrical,0,8,80,69,1,0,1,380000
AQ5DOLCW77FEE,21,Male,Mechanical,1,8,68,68,0,0,1,300000
A1Z26CP0SA9CV4,20,Male,Information Technology,0,7,70,76,0,0,0,
ALK1W410A1W6L,20,Male,Information Technology,0,9,71,78,0,0,1,360000
A7NAQM1KDQFAF,20,Female,Computer Science,3,8,76,79,1,0,1,230000
A2SQGC708613E4,21,Male,Mechanical,0,9,70,91,1,0,1,230000
A3UAAFKZWHMBP1,21,Male,Mechanical,0,7,75,67,1,1,0,
A2A5RH6MNBEKZ3,20,Female,Electrical,1,7,74,73,0,1,1,300000
A1VGRGCTJ49JC5,21,Male,Computer Science,0,8,73,78,0,0,1,230000
A38QC66S2J40ZA,21,Female,Information Technology,1,9,78,79,0,0,1,250000
A7UFLRRALDING,21,Female,Information Technology,0,7,79,76,0,0,0,
A3IS0NV98WNDWC,20,Male,Civil,0,9,76,81,0,1,1,250000
AWPN47SSWK1JV,21,Male,Electronics And Communication,1,9,81,68,0,0,1,280000
A25Q8ODJUI82K5,20,Male,Electronics And Communication,1,8,88,70,1,1,1,250000
A1YXSKU3DCXJHK,20,Male,Computer Science,1,7,81,71,0,0,0,
A2R4CWFGFDZ7NA,20,Male,Electronics And Communication,1,8,86,76,0,1,1,300000
AJ9WIFAWPBC3J,21,Male,Information Technology,0,8,83,70,0,0,1,240000
A1691DKQ3NA7PP,21,Male,Computer Science,0,7,82,75,0,0,0,276000
A1PX9JI3VMFI1O,20,Male,Mechanical,0,7,81,74,1,0,0,
A307ISA4AOH6D9,21,Male,Computer Science,2,7,80,73,0,1,0,
A5BIFSZ7SA03,20,Male,Information Technology,0,9,76,78,0,0,1,250000
A2H9GSFXZ1T58Y,20,Female,Computer Science,0,8,71,81,1,0,1,236000
A2PT2XT3JMLREM,20,Male,Electronics And Communication,0,7,78,80,0,0,1,240000
A31F6ZR6D33BAN,20,Male,Civil,1,9,69,76,0,0,1,250000
A39EW9DLVX70B9,20,Male,Information Technology,1,7,68,71,0,1,0,
A1ZWQD375WTXEZ,21,Male,Computer Science,1,9,76,78,0,0,1,210000
A18F3YI8GZCIIY,20,Male,Information Technology,0,7,78,69,0,0,0,
A36VE6X53DBE25,20,Male,Information Technology,1,7,79,68,1,0,0,
AJLW1DZSHOVGW,20,Female,Computer Science,2,8,91,76,1,0,1,250000
A3DADP1572NER3,20,Male,Electrical,1,7,67,78,1,1,1,425000
ACYFAYAU9ORL0,20,Male,Electronics And Communication,0,8,73,79,0,0,1,360000
AE8PDH856KYJD,20,Female,Information Technology,2,8,78,91,0,0,1,300000
A2PHV4KPMDH55H,20,Male,Computer Science,0,8,79,67,0,0,1,250000
A8BIHZIBZXCRM,20,Male,Mechanical,0,8,76,73,1,0,1,250000
A3BLP7LRNCAT2Y,20,Male,Mechanical,0,8,81,78,1,0,1,200000
A3FG4TRR8815R3,20,Male,Computer Science,0,6,68,91,0,0,0,
A38K5QB8US44IO,21,Male,Computer Science,1,6,70,67,0,0,0,
A1CNMLLMYNE26K,20,Male,Computer Science,1,6,71,68,0,0,0,
A2P3GP4PTA5S79,21,Male,Mechanical,0,6,76,69,1,0,0,
A1D1ZP6O2MKFZA,20,Male,Computer Science,1,6,70,68,0,0,0,
A3N1U277P3O2LF,20,Male,Information Technology,0,8,75,70,0,1,1,375000
A39NH7SJJ15I5C,21,Male,Electronics And Communication,1,6,74,71,1,1,0,
A3IWGBJXX8HS1V,20,Male,Electronics And Communication,0,7,73,76,0,0,0,
A3P4631P23OQA9,21,Female,Information Technology,2,8,78,70,0,0,1,250000
A26Z773HTKKWV,21,Male,Electrical,0,6,79,75,0,1,0,
A2588CRTBUOL8Q,21,Female,Computer Science,2,8,76,74,0,0,1,375000
A2MKPY0M8GIE8R,20,Female,Information Technology,1,7,81,73,0,1,0,
A3QH2NTJ2TGIVU,20,Male,Electronics And Communication,1,7,88,78,1,1,0,
A1SG6N8E213NNN,20,Female,Electronics And Communication,0,8,81,79,0,0,1,375000
A2TBM0GHWUB46X,20,Male,Information Technology,1,7,86,76,0,0,0,
ADYNJ8HU8EYJN,21,Male,Civil,0,8,83,81,0,0,1,260000
A2GQ8RHA08ULY,21,Male,Electrical,0,7,82,88,0,0,0,
A2GNAYR3EEYEVR,20,Male,Electrical,1,7,81,81,0,1,1,250000
A6AJU4FHY1H81,20,Male,Computer Science,1,7,80,86,0,0,0,
A389CBXXXFLEOV,20,Male,Electrical,0,8,76,83,0,0,1,300000
A245Z4DR1A7CHX,21,Female,Computer Science,1,8,71,82,1,0,1,375000
A2SKOG7UT604JD,21,Male,Electrical,0,8,78,81,0,0,1,216000
A3QPIEH7A9MDKQ,21,Male,Mechanical,1,7,69,80,0,0,0,
A2V3SLJVKQPWEQ,21,Male,Electrical,0,8,68,76,0,0,1,275000
ATUKFS2QNASEP,20,Female,Electrical,0,8,76,71,0,0,1,295000
AWC8CTW8N2XVE,20,Male,Information Technology,0,6,78,78,0,0,0,
A1W6R9OZFYLYW,20,Male,Information Technology,0,6,79,69,0,0,0,
A3GSY39Z3SMIHM,20,Male,Electronics And Communication,2,8,91,68,0,0,1,503000
A23T0OX6JJOV7O,20,Male,Mechanical,0,6,67,76,1,1,0,
A2C27IQUH9N1Z,21,Male,Information Technology,0,8,70,78,0,0,1,425000
A1YNN51RNUCCUA,21,Male,Electrical,1,8,71,79,0,0,1,375000
A17MAZ5TWP9RE3,20,Male,Computer Science,0,6,76,91,0,0,0,
A1BDBRBITPLGAV,20,Female,Information Technology,1,7,70,67,0,0,0,
A3HQ4A6NE2M30F,21,Male,Electronics And Communication,0,8,75,73,0,0,1,450000
A28TG6OGWNR4HR,21,Female,Electronics And Communication,1,8,74,78,0,0,1,550000
A2SDQOJ02PLG0V,20,Female,Computer Science,0,6,73,79,1,0,0,
A1LR0TUR4NTBCC,21,Male,Computer Science,0,7,78,76,0,0,0,
A2WACGTESO5K0Z,20,Male,Computer Science,0,7,79,81,0,1,0,
A30GEP1I3ZJABG,20,Male,Electronics And Communication,0,6,76,88,0,0,0,
A2QW39KWLVPX9D,20,Female,Electrical,0,6,81,81,0,0,0,
A2SYZFRGVWYU5K,20,Male,Computer Science,0,7,88,86,0,0,0,
A2BNV3OD1XHQKA,20,Male,Civil,1,6,81,83,0,0,0,
A3MFQG1MIEH0NA,21,Female,Computer Science,1,8,86,82,1,0,1,375000
A5X566NLPSWYL,21,Male,Electrical,1,6,83,81,0,0,0,
A2P8ZGDZ7LV61I,20,Male,Computer Science,1,6,82,80,0,0,0,
A2KMFRF5XD7LEO,21,Male,Electrical,1,8,81,76,0,1,1,300000
A214A74RTIM7YX,20,Male,Electronics And Communication,0,6,80,71,0,0,0,
A3KUBLXE8T20HF,20,Male,Mechanical,1,6,76,78,0,1,0,
AQW6F2C81OPUQ,21,Female,Computer Science,2,6,71,69,1,0,1,250000
A31EG5SKYP3L8X,20,Male,Electronics And Communication,1,6,78,68,0,1,0,
A1ED1CT966J33V,20,Female,Electronics And Communication,0,7,69,67,0,0,1,375000
A2H6E2S4FTDVX4,20,Male,Information Technology,1,8,68,68,0,1,1,265000
A28VZBXA9TEIT6,20,Male,Mechanical,0,8,76,69,1,0,1,300000
A3GYX1K55RTGCE,20,Female,Information Technology,0,8,78,68,0,0,1,350000
APA438GPNE9PS,20,Male,Civil,1,8,79,70,0,0,1,240000
A3E49ANKSRVLXF,20,Male,Electrical,0,8,91,71,0,0,1,260000
AI0TBLQF5F6RU,20,Male,Civil,1,8,67,76,0,0,1,210000
AHJASB3WJLXLC,23,Male,Electronics And Communication,0,8,73,70,0,0,1,250000
A3R9H6OKZHHRJD,22,Male,Mechanical,0,7,78,75,1,0,0,
AVYEIDSIH36SB,22,Male,Electronics And Communication,0,6,79,74,0,1,0,
A12T6PF4607GHN,22,Female,Information Technology,1,6,76,73,1,0,0,
A184V02OIFWBLM,21,Male,Computer Science,1,7,81,78,0,0,0,
A3EZSUYX8SU409,21,Male,Computer Science,1,8,88,79,0,0,1,400000
AVHS8J9GNU7CU,23,Male,Computer Science,0,6,81,76,0,0,0,
A3DS5EMBD35XY8,23,Male,Mechanical,1,6,86,81,1,0,0,
A2HQL6O8QCYKKG,23,Male,Computer Science,1,8,83,88,0,0,1,204000
A1EA3QWLRO24X8,21,Male,Computer Science,1,7,82,81,0,0,0,
A1OAZUFZTEEUEC,23,Male,Mechanical,0,7,81,86,1,0,0,
A3HPZ6BIMNXSZR,21,Male,Computer Science,2,6,80,83,0,0,1,305000
A1CBNUBPZPWH5D,23,Male,Electrical,0,7,68,82,0,1,0,
A281NPSIMI1C2R,23,Male,Computer Science,1,7,70,81,0,0,0,
A3I4PCBRENJNG2,23,Male,Electrical,0,6,71,80,1,0,0,
A10ZN08SMLZL1Y,21,Male,Information Technology,1,8,76,76,1,1,1,340000
A3UN7Q9YZX1UPN,23,Male,Civil,0,7,70,71,0,0,0,
A1USEUYCTA5R4P,23,Male,Information Technology,1,6,75,78,0,1,0,
A6OT2UHMRIXU3,21,Male,Computer Science,1,7,74,69,0,0,0,
A2VHBEFX94H61R,22,Male,Mechanical,0,6,73,68,1,0,0,
A2DWEZ8PJZR6I9,21,Male,Computer Science,1,7,78,76,0,0,0,
AGXKZFVU0YA4U,21,Male,Mechanical,0,7,79,78,1,1,0,
A1U15WYNFC412O,21,Male,Civil,1,8,76,79,0,0,1,240000
A1OTXOGDLHTYSR,22,Male,Civil,1,7,81,91,0,1,0,
APD719S590F2U,21,Male,Civil,0,6,88,67,0,0,0,
APD719S590F2U,22,Female,Information Technology,0,7,81,73,0,1,0,
A2IOH181X1SZ3S,21,Male,Mechanical,1,8,86,78,1,0,1,200000
A2YQCZEHOJZLQL,23,Male,Mechanical,0,6,83,79,1,0,0,
A3TG3FPAFO0SWT,23,Male,Electronics And Communication,1,6,82,76,1,1,0,
A2B0RUYD25KBFB,22,Male,Electronics And Communication,2,8,81,81,0,0,1,250000
A1B9S39FZYBGYQ,22,Male,Electronics And Communication,3,8,80,88,0,1,1,350000
A2NLZ3M0OJV9NX,23,Male,Electronics And Communication,1,7,76,81,0,0,1,250000
A1I6ZQUXVDG1CT,22,Male,Information Technology,1,8,71,86,0,0,1,280000
A2JV21UM89AIML,23,Female,Computer Science,1,6,78,83,1,0,0,
A351W0BCYYUGYW,21,Male,Information Technology,0,6,69,82,0,1,0,
A1CBNUBPZPWH5D,23,Male,Electronics And Communication,0,6,68,81,0,1,0,
APAOU9269HJRL,23,Male,Information Technology,1,6,76,80,0,0,0,
A2NLZ3M0OJV9NX,23,Male,Information Technology,0,7,78,67,0,1,0,
A1V01GIJQGJ9ID,23,Male,Electronics And Communication,1,7,79,68,0,1,1,940000
A7RQ5DNXWAA74,23,Male,Mechanical,0,6,91,69,1,0,0,
A3J171NBGIBYAW,21,Male,Information Technology,0,6,67,68,0,1,0,
AMTGH49GWJXP7,21,Male,Computer Science,1,7,73,70,0,0,0,
A37BVJZJAMA83S,22,Male,Information Technology,0,7,78,71,0,0,0,
A2DFM26VLNVYNY,23,Male,Information Technology,0,8,79,76,0,0,1,250000
A14IWAGB679T86,22,Male,Mechanical,1,6,76,70,1,1,0,
A3GLC45MF00NFF,21,Male,Mechanical,0,7,81,75,1,0,0,
AGY5RK3EKTFC9,22,Male,Mechanical,0,7,68,74,1,0,0,
A2NLZ3M0OJV9NX,21,Male,Mechanical,0,8,70,73,1,0,1,400000
A2NLZ3M0OJV9NX,21,Male,Computer Science,1,7,71,78,0,0,0,
A19JPOFY2O1KHD,23,Male,Electronics And Communication,1,8,76,79,1,1,1,300000
A2G4IIUA18TVCP,21,Male,Information Technology,0,7,70,76,0,1,0,
A1D1SP3AOXDP4H,22,Male,Mechanical,0,7,75,81,1,0,0,
A3EKKE39YN92KZ,22,Male,Mechanical,1,8,74,88,1,1,1,250000
A31Z7ATIAL5KFB,21,Male,Electrical,0,7,73,81,0,0,0,
A3I4PCBRENJNG2,23,Female,Mechanical,1,7,78,86,0,0,0,
A1G12MZXFX1Q1X,21,Female,Information Technology,0,7,79,83,0,0,0,
A1QCP3UXNAN8FJ,21,Male,Electrical,0,7,76,82,1,0,0,
A1U15WYNFC412O,23,Male,Civil,1,8,88,81,0,0,1,250000
ABMSXYKU0XPC,23,Male,Computer Science,1,8,81,80,0,0,1,220000
A2CHB7ZP0AL4FC,22,Male,Information Technology,1,6,86,76,0,1,0,
A14U2WTVE7B377,22,Male,Computer Science,1,7,83,71,0,0,0,
A15D65M0NGF1T,21,Female,Information Technology,1,8,82,78,1,0,1,260000
AQ5UKHMH36LV9,23,Male,Information Technology,3,8,81,69,1,0,1,300000
A34OXX5PQ1XEHB,22,Male,Computer Science,0,8,80,68,0,0,1,240000
AHVF60N50361W,22,Male,Mechanical,0,6,68,76,1,0,0,
A32WSTQB6AVSBM,22,Male,Information Technology,0,6,70,78,0,0,0,
A1R9YRTB6JQFWK,22,Male,Civil,0,8,71,79,1,0,1,300000
AHVF60N50361W,22,Male,Information Technology,1,8,76,91,0,0,1,240000
A1CBNUBPZPWH5D,23,Male,Electronics And Communication,0,6,70,67,0,0,0,
A32TI3XCI0KS2C,23,Male,Civil,2,8,75,73,0,0,1,690000
A1VQKT0EFQ3Q2K,21,Male,Electronics And Communication,0,8,74,78,0,0,1,270000
A12RI7T2PXO4JQ,23,Male,Information Technology,1,7,73,79,0,0,0,
A24NRU0P0TN907,22,Male,Electronics And Communication,2,6,78,76,0,0,1,340000
AFWA3MAM1R45K,23,Female,Electronics And Communication,0,7,79,81,0,0,1,250000
A2W7ZBU9A8HKR9,21,Male,Electrical,0,7,76,88,0,0,0,
A2XMLM5S0PC2BR,21,Male,Electronics And Communication,0,8,81,81,0,0,1,255000
A4DULCHGKEA59,23,Male,Mechanical,0,8,88,86,1,1,1,300000
A2VDQUOEN5SYKD,23,Female,Computer Science,1,8,81,83,1,0,1,375000
A37Y0WULUM9IJ5,21,Male,Information Technology,1,7,86,82,0,0,0,
A37Y0WULUM9IJ5,22,Male,Information Technology,2,6,83,81,0,0,1,300000
A37Y0WULUM9IJ5,23,Male,Electronics And Communication,2,8,82,80,0,0,1,350000
AHVF60N50361W,23,Male,Computer Science,0,6,81,68,0,0,1,285000
A1ONZ8JRPLBNUI,23,Male,Computer Science,2,6,80,70,0,0,1,500000
A28KT7YARLG4JC,21,Male,Computer Science,1,7,76,71,0,0,0,
A1MJYKZLAVA021,21,Male,Computer Science,1,8,71,76,0,0,1,
A3QJ39FMK9TV3X,21,Male,Electronics And Communication,2,7,78,70,0,0,1,240000
A27S0IJJWBTP8P,21,Male,Electronics And Communication,0,8,69,75,0,1,1,450000
A3F1YQ1AZQ6B72,21,Female,Information Technology,0,6,68,74,0,0,0,
A2TSARFTINO3CY,23,Male,Information Technology,0,7,76,73,0,0,0,
AYUC58HQ5ZUCA,22,Male,Computer Science,1,8,78,78,0,0,1,450000
A2GRKZ0HM1NTDF,21,Male,Information Technology,0,8,79,79,0,0,1,290000
AIBDONB6UWSK2,21,Male,Mechanical,0,7,91,76,1,0,0,
